career_title,skill_id,skill_name,relation_type
special effects artist,computer-equipment,computer equipment,essential
special effects artist,ict-software-specifications,ICT software specifications,essential
special effects artist,multimedia-systems,multimedia systems,essential
special effects artist,follow-work-schedule,follow work schedule,essential
special effects artist,follow-a-brief,follow a brief,essential
special effects artist,finish-project-within-budget,finish project within budget,essential
special effects artist,provide-multimedia-content,provide multimedia content,essential
special effects artist,create-moving-images,create moving images,essential
special effects artist,develop-animations,develop animations,essential
special effects artist,design-graphics,design graphics,essential
special effects artist,adobe-photoshop,Adobe Photoshop,optional
special effects artist,motion-capture,motion capture,optional
special effects artist,adobe-illustrator,Adobe Illustrator,optional
special effects artist,gimp-graphics-editor-software,GIMP (graphics editor software),optional
special effects artist,3d-lighting,3D lighting,optional
special effects artist,sketchbook-pro,SketchBook Pro,optional
special effects artist,microsoft-visio,Microsoft Visio,optional
special effects artist,graphics-editor-software,graphics editor software,optional
special effects artist,synfig,Synfig,optional
special effects artist,copyright-legislation,copyright legislation,optional
special effects artist,manage-feedback,manage feedback,optional
special effects artist,convert-into-animated-object,convert into animated object,optional
special effects artist,manage-portfolio,manage portfolio,optional
special effects artist,render-3d-images,render 3D images,optional
special effects artist,operate-3d-computer-graphics-software,operate 3D computer graphics software,optional
ICT consultant,visual-presentation-techniques,visual presentation techniques,essential
ICT consultant,ict-sales-methodologies,ICT sales methodologies,essential
ICT consultant,ict-system-integration,ICT system integration,essential
ICT consultant,legal-requirements-of-ict-products,legal requirements of ICT products,essential
ICT consultant,identify-customer-requirements,identify customer requirements,essential
ICT consultant,manage-changes-in-ict-system,manage changes in ICT system,essential
ICT consultant,keep-up-with-the-latest-information-systems-solutions,keep up with the latest information systems solutions,essential
ICT consultant,create-project-specifications,create project specifications,essential
ICT consultant,provide-ict-consulting-advice,provide ICT consulting advice,essential
ICT consultant,provide-user-documentation,provide user documentation,essential
ICT consultant,manage-ict-project,manage ICT project,essential
ICT consultant,optimise-choice-of-ict-solution,optimise choice of ICT solution,essential
ICT consultant,identify-technological-needs,identify technological needs,essential
ICT consultant,analyse-ict-system,analyse ICT system,essential
ICT consultant,monitor-system-performance,monitor system performance,essential
ICT consultant,manage-contracts,manage contracts,essential
ICT consultant,solve-ict-system-problems,solve ICT system problems,essential
ICT consultant,define-technical-requirements,define technical requirements,essential
ICT consultant,verify-formal-ict-specifications,verify formal ICT specifications,essential
ICT consultant,manage-standard-enterprise-resource-planning-system,manage standard enterprise resource planning system,essential
ICT consultant,analyse-software-specifications,analyse software specifications,essential
ICT consultant,systems-development-life-cycle,systems development life-cycle,optional
ICT consultant,agile-project-management,Agile project management,optional
ICT consultant,emergent-technologies,emergent technologies,optional
ICT consultant,software-components-libraries,software components libraries,optional
ICT consultant,hardware-components,hardware components,optional
ICT consultant,ict-project-management-methodologies,ICT project management methodologies,optional
ICT consultant,process-based-management,Process-based management,optional
ICT consultant,lean-project-management,Lean project management,optional
ICT consultant,copyright-legislation,copyright legislation,optional
ICT consultant,ict-process-quality-models,ICT process quality models,optional
ICT consultant,manage-ict-change-request-process,manage ICT change request process,optional
ICT consultant,maintain-relationship-with-customers,maintain relationship with customers,optional
ICT consultant,keep-task-records,keep task records,optional
ICT consultant,interact-with-users-to-gather-requirements,interact with users to gather requirements,optional
ICT consultant,identify-ict-user-needs,identify ICT user needs,optional
3D modeller,3d-texturing,3D texturing,essential
3D modeller,3d-lighting,3D lighting,essential
3D modeller,augmented-reality,augmented reality,essential
3D modeller,migrate-existing-data,migrate existing data,essential
3D modeller,create-3d-environments,create 3D environments,essential
3D modeller,apply-3d-imaging-techniques,apply 3D imaging techniques,essential
3D modeller,use-polygonal-modelling,use polygonal modelling,essential
3D modeller,create-3d-characters,create 3D characters,essential
3D modeller,develop-creative-ideas,develop creative ideas,essential
3D modeller,create-3d-texture-map,create 3D texture map,essential
3D modeller,build-business-relationships,build business relationships,essential
3D modeller,render-3d-images,render 3D images,essential
3D modeller,operate-3d-computer-graphics-software,operate 3D computer graphics software,essential
3D modeller,haskell,Haskell,optional
3D modeller,erlang,Erlang,optional
3D modeller,sas-language,SAS language,optional
3D modeller,agile-project-management,Agile project management,optional
3D modeller,ruby-computer-programming,Ruby (computer programming),optional
3D modeller,common-lisp,Common Lisp,optional
3D modeller,lisp,Lisp,optional
3D modeller,visual-studio-net,Visual Studio .NET,optional
3D modeller,java-computer-programming,Java (computer programming),optional
3D modeller,principles-of-animation,principles of animation,optional
3D modeller,computer-programming,computer programming,optional
3D modeller,3d-printing-process,3D printing process,optional
3D modeller,prolog-computer-programming,Prolog (computer programming),optional
3D modeller,openedge-advanced-business-language,OpenEdge Advanced Business Language,optional
3D modeller,geographic-information-systems,geographic information systems,optional
3D modeller,javascript,JavaScript,optional
3D modeller,perl,Perl,optional
3D modeller,emergent-technologies,emergent technologies,optional
3D modeller,smalltalk-computer-programming,Smalltalk (computer programming),optional
3D modeller,php,PHP,optional
3D modeller,assembly-computer-programming,Assembly (computer programming),optional
3D modeller,c-2,C#,optional
3D modeller,r,R,optional
3D modeller,groovy,Groovy,optional
3D modeller,asp-net,ASP.NET,optional
3D modeller,apl,APL,optional
3D modeller,microsoft-visual-c,Microsoft Visual C++,optional
3D modeller,typescript,TypeScript,optional
3D modeller,coffeescript,CoffeeScript,optional
3D modeller,objective-c,Objective-C,optional
3D modeller,ml-computer-programming,ML (computer programming),optional
3D modeller,ajax,AJAX,optional
3D modeller,c,C++,optional
3D modeller,sap-r3,SAP R3,optional
3D modeller,swift-computer-programming,Swift (computer programming),optional
3D modeller,ict-project-management-methodologies,ICT project management methodologies,optional
3D modeller,matlab,MATLAB,optional
3D modeller,python-computer-programming,Python (computer programming),optional
3D modeller,scratch-computer-programming,Scratch (computer programming),optional
3D modeller,process-based-management,Process-based management,optional
3D modeller,lean-project-management,Lean project management,optional
3D modeller,vbscript,VBScript,optional
3D modeller,software-interaction-design,software interaction design,optional
3D modeller,cobol,COBOL,optional
3D modeller,pascal-computer-programming,Pascal (computer programming),optional
3D modeller,abap,ABAP,optional
3D modeller,scala,Scala,optional
3D modeller,perform-data-mining,perform data mining,optional
3D modeller,maintain-an-artistic-portfolio,maintain an artistic portfolio,optional
3D modeller,apply-social-media-marketing,apply social media marketing,optional
3D modeller,perform-ict-troubleshooting,perform ICT troubleshooting,optional
3D modeller,animate-3d-organic-forms,animate 3D organic forms,optional
3D modeller,select-illustration-styles,select illustration styles,optional
3D modeller,apply-technical-communication-skills,apply technical communication skills,optional
3D modeller,create-2d-painting,create 2D painting,optional
3D modeller,draw-design-sketches,draw design sketches,optional
industrial mobile devices software developer,embedded-systems,embedded systems,essential
industrial mobile devices software developer,computer-programming,computer programming,essential
industrial mobile devices software developer,industrial-software,industrial software,essential
industrial mobile devices software developer,ict-debugging-tools,ICT debugging tools,essential
industrial mobile devices software developer,integrated-development-environment-software,integrated development environment software,essential
industrial mobile devices software developer,mobile-operating-systems,mobile operating systems,essential
industrial mobile devices software developer,tools-for-software-configuration-management,tools for software configuration management,essential
industrial mobile devices software developer,internet-of-things,Internet of Things,essential
industrial mobile devices software developer,provide-technical-documentation,provide technical documentation,essential
industrial mobile devices software developer,use-an-application-specific-interface,use an application-specific interface,essential
industrial mobile devices software developer,utilise-computer-aided-software-engineering-tools,utilise computer-aided software engineering tools,essential
industrial mobile devices software developer,debug-software,debug software,essential
industrial mobile devices software developer,use-software-design-patterns,use software design patterns,essential
industrial mobile devices software developer,use-different-communication-channels,use different communication channels,essential
industrial mobile devices software developer,develop-software-prototype,develop software prototype,essential
industrial mobile devices software developer,interpret-technical-texts,interpret technical texts,essential
industrial mobile devices software developer,use-software-libraries,use software libraries,essential
industrial mobile devices software developer,create-flowchart-diagram,create flowchart diagram,essential
industrial mobile devices software developer,design-application-interfaces,design application interfaces,essential
industrial mobile devices software developer,analyse-software-specifications,analyse software specifications,essential
industrial mobile devices software developer,haskell,Haskell,optional
industrial mobile devices software developer,kdevelop,KDevelop,optional
industrial mobile devices software developer,erlang,Erlang,optional
industrial mobile devices software developer,sas-language,SAS language,optional
industrial mobile devices software developer,ruby-computer-programming,Ruby (computer programming),optional
industrial mobile devices software developer,common-lisp,Common Lisp,optional
industrial mobile devices software developer,apache-maven,Apache Maven,optional
industrial mobile devices software developer,lisp,Lisp,optional
industrial mobile devices software developer,visual-studio-net,Visual Studio .NET,optional
industrial mobile devices software developer,java-computer-programming,Java (computer programming),optional
industrial mobile devices software developer,prolog-computer-programming,Prolog (computer programming),optional
industrial mobile devices software developer,openedge-advanced-business-language,OpenEdge Advanced Business Language,optional
industrial mobile devices software developer,javascript,JavaScript,optional
industrial mobile devices software developer,perl,Perl,optional
industrial mobile devices software developer,smalltalk-computer-programming,Smalltalk (computer programming),optional
industrial mobile devices software developer,php,PHP,optional
industrial mobile devices software developer,software-anomalies,software anomalies,optional
industrial mobile devices software developer,xcode,Xcode,optional
industrial mobile devices software developer,assembly-computer-programming,Assembly (computer programming),optional
industrial mobile devices software developer,c-2,C#,optional
industrial mobile devices software developer,r,R,optional
industrial mobile devices software developer,groovy,Groovy,optional
industrial mobile devices software developer,asp-net,ASP.NET,optional
industrial mobile devices software developer,apl,APL,optional
industrial mobile devices software developer,object-oriented-modelling,object-oriented modelling,optional
industrial mobile devices software developer,puppet-tools-for-software-configuration-management,Puppet (tools for software configuration management),optional
industrial mobile devices software developer,staf,STAF,optional
industrial mobile devices software developer,eclipse-integrated-development-environment-software,Eclipse (integrated development environment software),optional
industrial mobile devices software developer,ansible,Ansible,optional
industrial mobile devices software developer,ict-security-legislation,ICT security legislation,optional
industrial mobile devices software developer,microsoft-visual-c,Microsoft Visual C++,optional
industrial mobile devices software developer,typescript,TypeScript,optional
industrial mobile devices software developer,world-wide-web-consortium-standards,World Wide Web Consortium standards,optional
industrial mobile devices software developer,windows-phone,Windows Phone,optional
industrial mobile devices software developer,coffeescript,CoffeeScript,optional
industrial mobile devices software developer,objective-c,Objective-C,optional
industrial mobile devices software developer,ml-computer-programming,ML (computer programming),optional
industrial mobile devices software developer,ajax,AJAX,optional
industrial mobile devices software developer,c,C++,optional
industrial mobile devices software developer,mobile-device-software-frameworks,mobile device software frameworks,optional
industrial mobile devices software developer,blackberry,BlackBerry,optional
industrial mobile devices software developer,sap-r3,SAP R3,optional
industrial mobile devices software developer,swift-computer-programming,Swift (computer programming),optional
industrial mobile devices software developer,matlab,MATLAB,optional
industrial mobile devices software developer,salt-tools-for-software-configuration-management,Salt (tools for software configuration management),optional
industrial mobile devices software developer,python-computer-programming,Python (computer programming),optional
industrial mobile devices software developer,ios,iOS,optional
industrial mobile devices software developer,scratch-computer-programming,Scratch (computer programming),optional
industrial mobile devices software developer,android-mobile-operating-systems,Android (mobile operating systems),optional
industrial mobile devices software developer,vbscript,VBScript,optional
industrial mobile devices software developer,cobol,COBOL,optional
industrial mobile devices software developer,pascal-computer-programming,Pascal (computer programming),optional
industrial mobile devices software developer,abap,ABAP,optional
industrial mobile devices software developer,jenkins-tools-for-software-configuration-management,Jenkins (tools for software configuration management),optional
industrial mobile devices software developer,scala,Scala,optional
industrial mobile devices software developer,migrate-existing-data,migrate existing data,optional
industrial mobile devices software developer,identify-customer-requirements,identify customer requirements,optional
industrial mobile devices software developer,use-concurrent-programming,use concurrent programming,optional
industrial mobile devices software developer,use-logic-programming,use logic programming,optional
industrial mobile devices software developer,use-object-oriented-programming,use object-oriented programming,optional
industrial mobile devices software developer,collect-customer-feedback-on-applications,collect customer feedback on applications,optional
industrial mobile devices software developer,use-automatic-programming,use automatic programming,optional
industrial mobile devices software developer,use-word-processing-software,use word processing software,optional
industrial mobile devices software developer,develop-creative-ideas,develop creative ideas,optional
industrial mobile devices software developer,use-functional-programming,use functional programming,optional
industrial mobile devices software developer,integrate-system-components,integrate system components,optional
industrial mobile devices software developer,adapt-to-changes-in-technological-development-plans,adapt to changes in technological development plans,optional
industrial mobile devices software developer,design-user-interface,design user interface,optional
ICT application developer,computer-programming,computer programming,essential
ICT application developer,ict-debugging-tools,ICT debugging tools,essential
ICT application developer,service-oriented-modelling,service-oriented modelling,essential
ICT application developer,integrated-development-environment-software,integrated development environment software,essential
ICT application developer,tools-for-software-configuration-management,tools for software configuration management,essential
ICT application developer,provide-technical-documentation,provide technical documentation,essential
ICT application developer,use-an-application-specific-interface,use an application-specific interface,essential
ICT application developer,propose-ict-solutions-to-business-problems,propose ICT solutions to business problems,essential
ICT application developer,develop-automated-migration-methods,develop automated migration methods,essential
ICT application developer,identify-customer-requirements,identify customer requirements,essential
ICT application developer,utilise-computer-aided-software-engineering-tools,utilise computer-aided software engineering tools,essential
ICT application developer,debug-software,debug software,essential
ICT application developer,use-software-design-patterns,use software design patterns,essential
ICT application developer,manage-business-knowledge,manage business knowledge,essential
ICT application developer,develop-software-prototype,develop software prototype,essential
ICT application developer,interpret-technical-texts,interpret technical texts,essential
ICT application developer,use-software-libraries,use software libraries,essential
ICT application developer,create-flowchart-diagram,create flowchart diagram,essential
ICT application developer,analyse-software-specifications,analyse software specifications,essential
ICT application developer,haskell,Haskell,optional
ICT application developer,kdevelop,KDevelop,optional
ICT application developer,sas-language,SAS language,optional
ICT application developer,ruby-computer-programming,Ruby (computer programming),optional
ICT application developer,common-lisp,Common Lisp,optional
ICT application developer,apache-maven,Apache Maven,optional
ICT application developer,lisp,Lisp,optional
ICT application developer,visual-studio-net,Visual Studio .NET,optional
ICT application developer,java-computer-programming,Java (computer programming),optional
ICT application developer,drupal,Drupal,optional
ICT application developer,software-frameworks,software frameworks,optional
ICT application developer,prolog-computer-programming,Prolog (computer programming),optional
ICT application developer,openedge-advanced-business-language,OpenEdge Advanced Business Language,optional
ICT application developer,javascript,JavaScript,optional
ICT application developer,perl,Perl,optional
ICT application developer,php,PHP,optional
ICT application developer,software-anomalies,software anomalies,optional
ICT application developer,xcode,Xcode,optional
ICT application developer,assembly-computer-programming,Assembly (computer programming),optional
ICT application developer,c-2,C#,optional
ICT application developer,r,R,optional
ICT application developer,groovy,Groovy,optional
ICT application developer,asp-net,ASP.NET,optional
ICT application developer,apl,APL,optional
ICT application developer,sql,SQL,optional
ICT application developer,object-oriented-modelling,object-oriented modelling,optional
ICT application developer,outsourcing-model,Outsourcing model,optional
ICT application developer,puppet-tools-for-software-configuration-management,Puppet (tools for software configuration management),optional
ICT application developer,hybrid-model,hybrid model,optional
ICT application developer,staf,STAF,optional
ICT application developer,eclipse-integrated-development-environment-software,Eclipse (integrated development environment software),optional
ICT application developer,wordpress,WordPress,optional
ICT application developer,ansible,Ansible,optional
ICT application developer,nosql,NoSQL,optional
ICT application developer,ict-security-legislation,ICT security legislation,optional
ICT application developer,microsoft-visual-c,Microsoft Visual C++,optional
ICT application developer,typescript,TypeScript,optional
ICT application developer,world-wide-web-consortium-standards,World Wide Web Consortium standards,optional
ICT application developer,ajax-framework,Ajax Framework,optional
ICT application developer,objective-c,Objective-C,optional
ICT application developer,javascript-framework,JavaScript Framework,optional
ICT application developer,ml-computer-programming,ML (computer programming),optional
ICT application developer,ibm-websphere,IBM WebSphere,optional
ICT application developer,open-source-model,Open source model,optional
ICT application developer,ajax,AJAX,optional
ICT application developer,c,C++,optional
ICT application developer,sap-r3,SAP R3,optional
ICT application developer,swift-computer-programming,Swift (computer programming),optional
ICT application developer,matlab,MATLAB,optional
ICT application developer,salt-tools-for-software-configuration-management,Salt (tools for software configuration management),optional
ICT application developer,python-computer-programming,Python (computer programming),optional
ICT application developer,scratch-computer-programming,Scratch (computer programming),optional
ICT application developer,vbscript,VBScript,optional
ICT application developer,cobol,COBOL,optional
ICT application developer,pascal-computer-programming,Pascal (computer programming),optional
ICT application developer,abap,ABAP,optional
ICT application developer,saas-service-oriented-modelling,SaaS (service-oriented modelling),optional
ICT application developer,internet-of-things,Internet of Things,optional
ICT application developer,jenkins-tools-for-software-configuration-management,Jenkins (tools for software configuration management),optional
ICT application developer,scala,Scala,optional
ICT application developer,migrate-existing-data,migrate existing data,optional
ICT application developer,use-concurrent-programming,use concurrent programming,optional
ICT application developer,use-logic-programming,use logic programming,optional
ICT application developer,do-cloud-refactoring,do cloud refactoring,optional
ICT application developer,use-object-oriented-programming,use object-oriented programming,optional
ICT application developer,collect-customer-feedback-on-applications,collect customer feedback on applications,optional
ICT application developer,use-query-languages,use query languages,optional
ICT application developer,use-automatic-programming,use automatic programming,optional
ICT application developer,develop-creative-ideas,develop creative ideas,optional
ICT application developer,use-functional-programming,use functional programming,optional
ICT application developer,integrate-system-components,integrate system components,optional
ICT application developer,adapt-to-changes-in-technological-development-plans,adapt to changes in technological development plans,optional
ICT application developer,design-user-interface,design user interface,optional
ICT system integration consultant,systems-development-life-cycle,systems development life-cycle,essential
ICT system integration consultant,manage-changes-in-ict-system,manage changes in ICT system,essential
ICT system integration consultant,keep-up-with-the-latest-information-systems-solutions,keep up with the latest information systems solutions,essential
ICT system integration consultant,provide-ict-consulting-advice,provide ICT consulting advice,essential
ICT system integration consultant,optimise-choice-of-ict-solution,optimise choice of ICT solution,essential
ICT system integration consultant,integrate-ict-data,integrate ICT data,essential
ICT system integration consultant,use-scripting-programming,use scripting programming,essential
ICT system integration consultant,monitor-technology-trends,monitor technology trends,essential
ICT system integration consultant,attend-to-ict-systems-quality,attend to ICT systems quality,essential
ICT system integration consultant,apply-information-security-policies,apply information security policies,essential
ICT system integration consultant,monitor-system-performance,monitor system performance,essential
ICT system integration consultant,consult-with-business-clients,consult with business clients,essential
ICT system integration consultant,define-integration-strategy,define integration strategy,essential
ICT system integration consultant,ensure-proper-document-management,ensure proper document management,essential
ICT system integration consultant,define-technical-requirements,define technical requirements,essential
ICT system integration consultant,integrate-system-components,integrate system components,essential
ICT system integration consultant,verify-formal-ict-specifications,verify formal ICT specifications,essential
ICT system integration consultant,agile-project-management,Agile project management,optional
ICT system integration consultant,information-architecture,information architecture,optional
ICT system integration consultant,model-based-system-engineering,model based system engineering,optional
ICT system integration consultant,software-components-libraries,software components libraries,optional
ICT system integration consultant,hardware-components,hardware components,optional
ICT system integration consultant,ict-system-integration,ICT system integration,optional
ICT system integration consultant,engineering-processes,engineering processes,optional
ICT system integration consultant,ict-project-management-methodologies,ICT project management methodologies,optional
ICT system integration consultant,process-based-management,Process-based management,optional
ICT system integration consultant,lean-project-management,Lean project management,optional
ICT system integration consultant,software-components-suppliers,software components suppliers,optional
ICT system integration consultant,ict-performance-analysis-methods,ICT performance analysis methods,optional
ICT system integration consultant,provide-technical-documentation,provide technical documentation,optional
ICT system integration consultant,use-an-application-specific-interface,use an application-specific interface,optional
ICT system integration consultant,manage-ict-change-request-process,manage ICT change request process,optional
ICT system integration consultant,plan-migration-to-cloud,plan migration to cloud,optional
ICT system integration consultant,implement-ict-safety-policies,implement ICT safety policies,optional
ICT system integration consultant,create-project-specifications,create project specifications,optional
ICT system integration consultant,use-different-communication-channels,use different communication channels,optional
ICT system integration consultant,educate-on-data-confidentiality,educate on data confidentiality,optional
ICT system integration consultant,use-back-up-and-recovery-tools,use back-up and recovery tools,optional
ICT system integration consultant,track-key-performance-indicators,track key performance indicators,optional
ICT system integration consultant,write-work-related-reports,write work-related reports,optional
ICT system integration consultant,implement-a-virtual-private-network,implement a virtual private network,optional
ICT system integration consultant,perform-project-management,perform project management,optional
ICT system integration consultant,manage-cloud-data-and-storage,manage cloud data and storage,optional
ICT system integration consultant,build-business-relationships,build business relationships,optional
ICT system integration consultant,implement-a-firewall,implement a firewall,optional
computer hardware test technician,circuit-diagrams,circuit diagrams,essential
computer hardware test technician,hardware-platforms,hardware platforms,essential
computer hardware test technician,quality-assurance-procedures,quality assurance procedures,essential
computer hardware test technician,hardware-components,hardware components,essential
computer hardware test technician,hardware-testing-methods,hardware testing methods,essential
computer hardware test technician,quality-standards,quality standards,essential
computer hardware test technician,hardware-architectures,hardware architectures,essential
computer hardware test technician,conduct-quality-control-analysis,conduct quality control analysis,essential
computer hardware test technician,test-hardware,test hardware,essential
computer hardware test technician,analyse-test-data,analyse test data,essential
computer hardware test technician,communicate-test-results-to-other-departments,communicate test results to other departments,essential
computer hardware test technician,meet-deadlines,meet deadlines,essential
computer hardware test technician,read-engineering-drawings,read engineering drawings,essential
computer hardware test technician,printed-circuit-boards-testing-methods,printed circuit boards testing methods,optional
computer hardware test technician,microelectronics,microelectronics,optional
computer hardware test technician,electronics,electronics,optional
computer hardware test technician,test-wireless-devices,test wireless devices,optional
computer hardware test technician,check-system-parameters-against-reference-values,check system parameters against reference values,optional
computer hardware test technician,liaise-with-engineers,liaise with engineers,optional
computer hardware test technician,keep-records-of-work-progress,keep records of work progress,optional
computer hardware test technician,test-printed-circuit-boards,test printed circuit boards,optional
web developer,computer-programming,computer programming,essential
web developer,ict-debugging-tools,ICT debugging tools,essential
web developer,web-programming,web programming,essential
web developer,world-wide-web-consortium-standards,World Wide Web Consortium standards,essential
web developer,integrated-development-environment-software,integrated development environment software,essential
web developer,tools-for-software-configuration-management,tools for software configuration management,essential
web developer,style-sheet-languages,style sheet languages,essential
web developer,content-development-processes,content development processes,essential
web developer,provide-technical-documentation,provide technical documentation,essential
web developer,use-an-application-specific-interface,use an application-specific interface,essential
web developer,use-markup-languages,use markup languages,essential
web developer,debug-software,debug software,essential
web developer,use-software-design-patterns,use software design patterns,essential
web developer,translate-requirements-into-visual-design,translate requirements into visual design,essential
web developer,collect-customer-feedback-on-applications,collect customer feedback on applications,essential
web developer,develop-software-prototype,develop software prototype,essential
web developer,interpret-technical-texts,interpret technical texts,essential
web developer,use-software-libraries,use software libraries,essential
web developer,create-flowchart-diagram,create flowchart diagram,essential
web developer,implement-front-end-website-design,implement front-end website design,essential
web developer,analyse-software-specifications,analyse software specifications,essential
web developer,haskell,Haskell,optional
web developer,kdevelop,KDevelop,optional
web developer,erlang,Erlang,optional
web developer,sas-language,SAS language,optional
web developer,ruby-computer-programming,Ruby (computer programming),optional
web developer,common-lisp,Common Lisp,optional
web developer,apache-maven,Apache Maven,optional
web developer,lisp,Lisp,optional
web developer,sass,Sass,optional
web developer,visual-studio-net,Visual Studio .NET,optional
web developer,java-computer-programming,Java (computer programming),optional
web developer,less,LESS,optional
web developer,prolog-computer-programming,Prolog (computer programming),optional
web developer,openedge-advanced-business-language,OpenEdge Advanced Business Language,optional
web developer,javascript,JavaScript,optional
web developer,perl,Perl,optional
web developer,smalltalk-computer-programming,Smalltalk (computer programming),optional
web developer,php,PHP,optional
web developer,software-anomalies,software anomalies,optional
web developer,xcode,Xcode,optional
web developer,assembly-computer-programming,Assembly (computer programming),optional
web developer,c-2,C#,optional
web developer,r,R,optional
web developer,groovy,Groovy,optional
web developer,asp-net,ASP.NET,optional
web developer,apl,APL,optional
web developer,object-oriented-modelling,object-oriented modelling,optional
web developer,webcms,WebCMS,optional
web developer,puppet-tools-for-software-configuration-management,Puppet (tools for software configuration management),optional
web developer,staf,STAF,optional
web developer,eclipse-integrated-development-environment-software,Eclipse (integrated development environment software),optional
web developer,wordpress,WordPress,optional
web developer,ansible,Ansible,optional
web developer,ict-security-legislation,ICT security legislation,optional
web developer,microsoft-visual-c,Microsoft Visual C++,optional
web developer,typescript,TypeScript,optional
web developer,jsss,JSSS,optional
web developer,web-application-security-threats,web application security threats,optional
web developer,coffeescript,CoffeeScript,optional
web developer,objective-c,Objective-C,optional
web developer,javascript-framework,JavaScript Framework,optional
web developer,ml-computer-programming,ML (computer programming),optional
web developer,ibm-websphere,IBM WebSphere,optional
web developer,augmented-reality,augmented reality,optional
web developer,jboss,Jboss,optional
web developer,ajax,AJAX,optional
web developer,c,C++,optional
web developer,sap-r3,SAP R3,optional
web developer,swift-computer-programming,Swift (computer programming),optional
web developer,matlab,MATLAB,optional
web developer,salt-tools-for-software-configuration-management,Salt (tools for software configuration management),optional
web developer,python-computer-programming,Python (computer programming),optional
web developer,scratch-computer-programming,Scratch (computer programming),optional
web developer,vbscript,VBScript,optional
web developer,cobol,COBOL,optional
web developer,css,CSS,optional
web developer,pascal-computer-programming,Pascal (computer programming),optional
web developer,abap,ABAP,optional
web developer,jenkins-tools-for-software-configuration-management,Jenkins (tools for software configuration management),optional
web developer,scala,Scala,optional
web developer,migrate-existing-data,migrate existing data,optional
web developer,utilise-computer-aided-software-engineering-tools,utilise computer-aided software engineering tools,optional
web developer,use-presentation-software,use presentation software,optional
web developer,use-concurrent-programming,use concurrent programming,optional
web developer,conduct-content-quality-assurance,conduct content quality assurance,optional
web developer,use-logic-programming,use logic programming,optional
web developer,use-object-oriented-programming,use object-oriented programming,optional
web developer,use-query-languages,use query languages,optional
web developer,use-automatic-programming,use automatic programming,optional
web developer,use-word-processing-software,use word processing software,optional
web developer,develop-creative-ideas,develop creative ideas,optional
web developer,implement-anti-virus-software,implement anti-virus software,optional
web developer,use-functional-programming,use functional programming,optional
web developer,compose-description-for-web-elements,compose description for web elements,optional
web developer,adapt-to-changes-in-technological-development-plans,adapt to changes in technological development plans,optional
web developer,design-user-interface,design user interface,optional
telecommunications analyst,procurement-of-ict-network-equipment,procurement of ICT network equipment,essential
telecommunications analyst,telecommunication-trunking,telecommunication trunking,essential
telecommunications analyst,ict-communications-protocols,ICT communications protocols,essential
telecommunications analyst,direct-inward-dialing,direct inward dialing,essential
telecommunications analyst,analog-electronics-theory,analog electronics theory,essential
telecommunications analyst,communicate-with-customers,communicate with customers,essential
telecommunications analyst,design-process,design process,essential
telecommunications analyst,execute-analytical-mathematical-calculations,execute analytical mathematical calculations,essential
telecommunications analyst,provide-user-documentation,provide user documentation,essential
telecommunications analyst,use-different-communication-channels,use different communication channels,essential
telecommunications analyst,provide-ict-system-training,provide ICT system training,essential
telecommunications analyst,provide-cost-benefit-analysis-reports,provide cost benefit analysis reports,essential
telecommunications analyst,upgrade-firmware,upgrade firmware,essential
telecommunications analyst,analyse-business-processes,analyse business processes,essential
telecommunications analyst,operate-private-branch-exchange,operate private branch exchange,essential
telecommunications analyst,define-technical-requirements,define technical requirements,essential
telecommunications analyst,use-session-border-controller,use session border controller,essential
telecommunications analyst,cisco,Cisco,optional
telecommunications analyst,ict-security-legislation,ICT security legislation,optional
telecommunications analyst,business-process-modelling,business process modelling,optional
telecommunications analyst,propose-ict-solutions-to-business-problems,propose ICT solutions to business problems,optional
telecommunications analyst,solder-electronics,solder electronics,optional
telecommunications analyst,provide-ict-consulting-advice,provide ICT consulting advice,optional
telecommunications analyst,coordinate-technological-activities,coordinate technological activities,optional
telecommunications analyst,analyse-business-requirements,analyse business requirements,optional
telecommunications analyst,make-strategic-business-decisions,make strategic business decisions,optional
ICT environmental manager,green-computing,green computing,essential
ICT environmental manager,product-life-cycle,product life-cycle,essential
ICT environmental manager,cost-management,cost management,essential
ICT environmental manager,ict-market,ICT market,essential
ICT environmental manager,provide-technical-documentation,provide technical documentation,essential
ICT environmental manager,ensure-compliance-with-legal-requirements,ensure compliance with legal requirements,essential
ICT environmental manager,manage-budgets,manage budgets,essential
ICT environmental manager,manage-ict-project,manage ICT project,essential
ICT environmental manager,provide-cost-benefit-analysis-reports,provide cost benefit analysis reports,essential
ICT environmental manager,ensure-compliance-with-company-regulations,ensure compliance with company regulations,essential
ICT environmental manager,perform-ict-security-testing,perform ICT security testing,essential
ICT environmental manager,systems-development-life-cycle,systems development life-cycle,optional
ICT environmental manager,network-management-system-tools,network management system tools,optional
ICT environmental manager,embedded-systems,embedded systems,optional
ICT environmental manager,emergent-technologies,emergent technologies,optional
ICT environmental manager,crowdsourcing-strategy,crowdsourcing strategy,optional
ICT environmental manager,outsourcing-strategy,outsourcing strategy,optional
ICT environmental manager,ict-infrastructure,ICT infrastructure,optional
ICT environmental manager,insourcing-strategy,insourcing strategy,optional
ICT environmental manager,ict-power-consumption,ICT power consumption,optional
ICT environmental manager,coach-employees,coach employees,optional
